age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,physical_activity_hours_per_week,caffeine_mg,mindfulness_minutes_per_day,mental_health_score,mood_rating,stress_level,uses_wellness_apps,eats_healthy,gender_Male,gender_Other,location_type_Suburban,location_type_Urban,sleep_quality
19,4.7,1.3,1.7,0.8,0.2,3.8,4.0,0.5,1.4,1.2,155.2,8.6,62.0,1.7,7,0,1,False,False,False,False,4.0
61,6.2,2.1,2.5,1.2,1.7,4.5,4.3,1.1,0.8,3.0,138.7,9.6,61.0,2.3,9,0,1,True,False,False,False,4.0
36,5.7,1.8,2.2,1.1,1.7,4.3,3.6,1.3,1.0,1.8,196.8,8.1,59.0,4.7,7,1,1,True,False,False,True,4.0
61,4.4,0.3,2.8,0.6,2.1,3.1,4.0,2.1,1.6,1.6,132.5,29.2,60.0,6.1,5,0,1,True,False,False,True,5.0
48,4.2,2.3,1.5,0.4,1.1,1.6,2.3,2.5,2.2,3.9,212.3,21.7,77.0,7.2,2,0,1,True,False,True,False,5.0
15,5.9,3.1,0.0,0.6,1.4,4.5,3.8,0.9,1.1,0.0,179.8,14.8,42.0,1.0,10,0,0,False,False,False,True,4.0
69,8.4,3.2,2.8,1.2,2.1,4.5,3.9,0.9,1.3,0.0,124.1,9.8,46.0,1.0,10,0,0,False,False,True,False,3.0
69,4.4,3.7,1.2,0.0,0.3,1.8,2.3,2.6,2.4,3.8,112.6,36.6,78.0,6.7,2,1,1,False,False,False,True,5.0
40,1.0,0.4,0.5,0.1,0.0,1.6,2.3,3.2,2.5,8.1,122.0,17.9,94.0,8.1,2,1,0,False,False,False,False,5.0
57,5.1,3.5,1.9,0.4,0.3,0.9,1.3,2.2,2.8,5.0,103.1,15.3,87.0,7.2,1,0,0,True,False,False,False,4.0
24,5.0,2.2,1.7,0.5,0.8,4.5,3.6,0.0,1.3,1.8,78.9,6.8,60.0,1.0,10,0,0,False,False,False,True,4.0
44,6.2,3.4,0.7,0.6,2.5,3.3,3.7,1.3,0.8,4.2,165.8,22.1,73.0,5.0,5,1,0,True,False,False,False,4.0
64,5.1,1.6,0.1,0.6,3.4,2.9,3.7,1.6,1.8,8.3,127.5,32.2,79.0,6.1,4,1,1,True,False,False,True,4.0
32,4.3,1.5,2.0,1.0,0.5,0.7,1.0,2.7,2.9,3.1,197.3,15.1,82.0,10.0,1,0,1,False,False,True,False,5.0
31,2.4,0.9,0.6,0.0,1.3,1.5,2.4,3.1,2.5,2.6,110.0,30.0,75.0,7.2,2,0,0,True,False,True,False,5.0
40,4.4,2.7,1.6,0.0,0.9,1.8,2.1,2.7,3.0,4.6,159.0,15.7,76.0,8.1,2,0,1,True,False,False,True,4.0
22,7.3,2.5,1.9,0.2,1.9,4.3,3.6,1.7,0.7,2.9,160.2,16.6,60.0,2.9,7,1,0,False,False,False,True,4.0
61,5.6,1.0,2.6,1.1,1.7,4.5,4.1,1.9,1.0,2.1,80.0,16.1,65.0,4.5,8,0,0,False,False,False,True,4.0
54,3.8,0.2,3.8,0.2,0.5,2.9,3.8,1.4,2.4,2.6,118.5,23.3,68.0,3.3,4,0,0,True,False,False,True,5.0
63,4.4,2.4,1.8,0.6,0.8,3.4,3.8,0.8,1.5,2.0,111.5,18.8,66.0,3.3,6,0,0,False,True,False,True,4.0
26,5.8,2.5,1.0,0.7,1.3,4.5,4.1,0.5,0.8,0.0,226.7,13.2,39.0,1.1,10,0,0,False,False,False,True,3.0
41,7.2,1.1,3.3,0.8,2.6,4.5,3.5,0.9,1.0,0.0,136.1,9.5,45.0,1.0,10,1,0,False,False,False,True,3.0
22,6.5,0.9,2.7,1.5,0.7,4.5,3.8,1.8,0.8,0.0,158.5,5.6,48.0,1.4,10,0,0,True,False,False,True,4.0
39,4.3,2.6,1.7,1.0,0.0,3.8,3.6,1.6,0.7,1.3,69.8,16.2,60.0,3.0,7,0,0,False,False,True,False,4.0
60,8.0,3.7,1.8,1.2,2.7,4.5,4.1,1.9,0.6,1.7,191.1,14.0,57.0,1.8,8,0,1,False,False,False,True,3.0
18,6.0,1.6,1.5,0.5,1.9,4.3,4.2,2.3,1.0,2.3,165.3,18.6,55.0,1.0,8,0,0,False,False,False,True,4.0
47,3.4,1.2,1.7,1.5,0.2,3.3,3.6,2.1,1.4,0.0,11.6,31.7,70.0,6.3,4,0,1,False,False,False,False,4.0
15,6.7,2.3,1.4,0.6,1.7,4.5,4.0,1.9,1.5,3.5,163.6,19.8,55.0,2.4,8,1,1,True,False,False,True,4.0
33,4.4,2.6,0.4,0.0,2.2,2.7,3.1,1.9,1.7,6.8,169.9,30.0,73.0,4.0,4,0,0,True,False,True,False,4.0
45,5.6,1.7,1.5,2.1,1.5,1.6,2.1,2.1,2.3,4.8,170.1,24.1,76.0,8.0,2,1,1,True,False,True,False,4.0
30,10.0,3.8,3.4,0.6,2.8,4.5,4.5,1.2,1.3,0.0,166.0,7.0,44.0,1.0,10,0,0,True,False,False,False,3.0
28,6.1,2.8,0.6,0.9,2.0,3.7,3.5,1.9,1.2,2.7,61.8,12.1,61.0,3.8,6,0,0,False,False,True,False,4.0
67,3.3,1.7,1.2,0.0,1.7,4.3,3.6,0.7,1.3,3.0,143.3,20.4,56.0,4.3,7,0,0,True,False,False,True,4.0
62,3.4,0.6,0.5,1.9,1.6,3.4,3.6,1.6,1.4,1.8,128.0,29.1,69.0,5.0,5,0,0,False,True,True,False,4.0
19,8.4,3.2,2.8,0.1,1.5,4.5,4.2,0.7,0.8,0.0,128.5,12.6,41.0,1.0,10,1,1,False,False,True,False,3.0
55,7.1,3.1,2.4,0.4,2.3,4.5,4.3,0.9,0.7,0.0,159.5,15.5,53.0,1.3,9,1,0,True,False,False,True,3.0
40,2.1,1.7,0.1,0.0,1.3,2.1,3.1,2.2,1.2,3.4,141.7,35.1,80.0,4.2,3,1,0,True,False,False,False,5.0
42,4.3,2.3,0.0,0.8,2.3,0.8,1.3,2.5,2.9,5.7,234.4,40.2,76.0,8.6,1,1,1,False,False,False,True,4.0
16,7.9,1.9,2.5,0.4,1.7,4.5,4.0,1.5,0.5,1.1,109.7,6.2,50.0,1.0,10,0,1,False,True,False,True,3.0
64,3.2,2.5,0.0,0.0,1.5,2.0,2.9,2.2,1.8,4.6,183.2,32.8,76.0,5.9,3,1,0,True,False,False,True,4.0
20,5.7,1.1,2.4,0.6,1.1,4.5,4.0,0.8,1.2,2.1,184.8,16.8,49.0,1.0,9,0,0,True,False,False,False,4.0
23,3.5,0.9,0.8,0.7,1.1,4.3,3.9,2.2,0.4,0.1,249.6,8.5,55.0,1.1,8,1,1,False,False,False,True,5.0
47,6.1,2.7,2.3,0.5,1.7,4.1,4.3,1.2,1.2,1.0,49.6,22.1,61.0,4.2,7,0,1,False,False,False,True,4.0
55,5.9,2.8,2.0,0.0,2.4,4.4,3.6,2.6,0.7,0.1,201.6,16.9,58.0,1.5,8,0,1,True,False,False,True,3.0
39,3.8,1.6,0.9,0.8,1.9,2.5,2.7,2.2,2.3,5.5,74.9,29.3,70.0,6.8,3,1,1,False,False,False,True,3.0
62,1.7,1.3,0.5,0.0,0.7,3.0,3.4,1.4,1.8,2.2,152.6,32.2,74.0,6.2,4,1,0,True,False,True,False,4.0
27,6.2,3.0,2.1,1.1,0.0,4.2,3.7,1.9,0.7,1.9,141.0,12.3,53.0,2.6,8,0,1,True,False,False,True,3.0
23,5.3,1.4,0.7,0.3,2.1,4.5,4.2,1.7,1.6,4.0,193.0,17.5,50.0,2.9,8,1,0,True,False,False,False,4.0
67,8.9,2.0,2.7,1.2,4.0,4.5,4.1,0.4,1.8,0.0,244.3,12.3,59.0,1.0,10,1,0,True,False,True,False,3.0
27,4.1,1.9,0.6,0.6,1.1,3.9,4.0,1.3,0.9,0.0,97.4,22.8,70.0,1.9,6,1,0,True,False,False,False,4.0
45,2.8,0.7,1.9,0.6,0.9,2.8,3.2,2.3,1.8,7.1,114.2,22.3,74.0,6.9,4,0,0,False,False,True,False,4.0
55,5.7,2.2,1.1,1.4,2.2,4.3,3.5,1.9,1.2,0.0,185.1,16.4,58.0,4.0,7,1,1,True,False,False,False,4.0
25,4.0,2.1,1.5,0.1,0.5,4.5,4.0,0.8,1.7,0.0,103.5,16.4,61.0,3.3,9,0,0,True,False,False,True,5.0
18,7.0,2.3,0.7,0.0,2.9,4.2,4.0,2.1,0.4,2.9,123.6,11.5,57.0,3.0,7,1,1,True,False,False,True,4.0
48,4.8,2.1,1.3,0.9,1.8,3.5,3.9,1.7,1.7,2.9,143.6,22.3,73.0,5.1,5,0,0,False,True,False,True,5.0
52,4.4,3.9,0.0,0.0,1.4,3.6,3.8,0.8,0.9,2.6,56.6,18.3,70.0,4.6,6,0,0,True,False,True,False,4.0
60,3.2,3.0,0.6,0.1,0.6,2.2,3.1,2.6,1.9,3.9,92.8,22.0,83.0,9.5,3,0,1,True,False,False,False,4.0
18,6.1,2.0,0.9,0.0,2.3,4.5,4.2,1.4,1.2,0.0,126.3,13.9,48.0,1.0,10,0,1,False,False,False,False,4.0
52,4.8,2.1,1.4,1.3,1.0,4.5,3.9,1.4,1.3,1.1,131.3,7.6,47.0,1.9,8,0,1,False,True,False,True,5.0
33,7.5,3.6,2.9,0.0,2.1,4.5,3.9,1.0,1.5,0.4,190.2,8.6,55.0,1.0,10,1,1,True,False,False,False,3.0
20,6.1,2.8,0.7,0.2,1.8,4.5,3.7,2.1,0.7,2.4,142.3,14.7,52.0,1.0,9,0,1,False,False,False,True,4.0
48,6.0,0.9,3.1,0.0,2.7,3.8,3.9,1.3,1.3,0.6,172.5,15.2,50.0,4.0,7,0,0,False,False,True,False,4.0
32,4.7,2.9,0.6,0.4,1.6,2.9,3.2,2.3,2.1,4.3,111.8,28.4,70.0,5.6,4,1,0,False,False,False,True,5.0
27,8.2,3.1,0.3,0.5,4.0,4.5,4.2,1.8,0.7,0.5,134.1,11.9,35.0,1.0,9,0,0,True,False,False,False,3.0
55,5.8,3.5,0.0,1.1,2.0,4.5,4.0,1.2,0.8,0.0,198.3,9.1,53.0,2.0,8,0,1,False,False,True,False,3.0
37,4.3,1.6,2.2,0.0,1.5,1.6,2.1,1.9,2.3,6.1,102.3,29.6,79.0,9.8,2,1,1,True,False,True,False,4.0
33,3.5,1.6,1.6,0.2,1.0,4.3,3.8,1.0,0.7,0.0,76.7,10.0,52.0,1.0,9,0,1,False,False,False,False,5.0
59,6.2,1.2,2.1,1.5,2.3,4.5,3.9,1.2,0.9,0.8,168.9,9.2,53.0,3.2,8,0,0,False,False,False,True,2.0
25,6.2,2.3,1.6,1.2,1.0,4.5,3.7,0.6,1.1,0.0,145.6,11.1,43.0,1.0,10,0,0,True,False,True,False,4.0
15,6.3,2.7,1.5,0.2,0.6,4.5,4.0,1.9,1.2,2.0,130.6,18.8,55.0,2.7,8,0,0,False,False,False,True,3.0
38,3.5,1.5,1.8,0.6,0.9,0.9,1.2,2.9,3.1,3.5,152.8,26.2,77.0,10.0,1,1,1,True,False,False,True,4.0
68,7.9,1.9,3.9,1.8,1.2,4.0,3.7,1.8,0.9,2.7,187.0,14.4,70.0,4.9,6,0,1,False,False,False,True,3.0
21,5.4,0.2,1.0,0.0,3.6,4.5,4.3,1.5,0.9,1.5,72.3,20.4,51.0,1.2,8,0,0,True,False,True,False,3.0
39,8.0,3.4,3.8,0.0,1.7,4.5,3.9,2.0,1.4,0.0,77.8,11.9,31.0,1.0,10,0,0,True,False,False,True,3.0
35,3.2,0.6,2.4,0.3,0.7,1.5,2.6,3.1,3.3,3.4,129.8,22.9,90.0,8.8,2,0,0,True,False,False,True,5.0
29,6.7,2.3,1.9,0.5,2.5,4.5,4.2,1.0,1.1,0.0,114.3,8.0,57.0,1.0,10,0,0,False,False,False,True,5.0
15,6.8,2.2,2.1,0.1,1.6,4.5,4.2,1.9,1.2,2.7,185.9,9.0,63.0,1.1,8,0,0,True,False,True,False,4.0
26,6.1,2.0,0.0,1.2,2.7,4.5,3.7,1.7,1.1,2.8,174.3,13.5,62.0,2.7,8,0,0,True,False,True,False,4.0
72,6.5,2.1,1.2,0.7,3.3,3.0,3.6,1.6,1.3,1.9,109.4,16.7,65.0,4.3,5,0,0,True,False,False,False,3.0
21,2.7,1.1,0.8,0.2,0.0,2.8,3.6,2.0,1.5,3.6,109.7,32.9,66.0,6.2,4,1,0,False,False,False,True,4.0
29,5.9,1.7,3.8,0.3,0.0,2.8,3.4,1.7,2.0,4.4,172.1,20.2,78.0,6.9,4,1,1,False,False,False,False,5.0
35,6.5,2.9,1.1,0.2,3.4,2.5,3.3,1.4,2.7,4.0,141.2,14.7,64.0,4.7,4,0,1,True,False,False,True,4.0
33,5.5,3.1,1.5,1.1,0.7,4.2,4.1,1.8,1.5,1.4,97.4,12.5,55.0,2.8,7,0,0,True,False,False,True,4.0
74,2.4,1.6,1.4,0.3,0.0,1.0,1.2,2.4,2.7,6.5,183.2,14.1,79.0,8.3,1,1,0,True,False,False,True,5.0
43,1.0,0.6,0.1,0.0,0.9,0.8,1.5,2.5,2.6,4.6,124.3,29.7,74.0,9.2,1,1,1,True,False,False,True,5.0
39,2.7,1.3,0.9,1.2,0.4,1.7,2.4,1.9,2.6,5.2,195.9,36.2,79.0,8.4,2,1,0,True,False,False,True,5.0
47,6.2,3.7,2.4,0.4,0.6,3.4,3.6,1.6,1.5,4.4,101.9,21.8,64.0,5.1,5,0,1,False,False,False,True,4.0
63,2.9,1.4,0.0,0.0,2.3,3.7,3.2,1.6,1.1,10.3,139.1,10.5,81.0,5.1,6,1,0,True,False,True,False,4.0
46,5.4,1.9,1.8,1.6,1.0,4.4,3.9,1.7,0.7,0.0,175.9,17.9,56.0,2.3,8,1,1,True,False,False,True,4.0
63,3.8,3.3,0.5,1.0,0.0,1.6,2.5,2.3,2.6,4.0,137.4,17.4,76.0,7.9,2,0,0,True,False,True,False,5.0
49,5.9,1.5,2.9,0.6,1.4,4.2,3.7,1.8,1.8,1.1,62.5,12.4,55.0,3.2,7,1,0,False,True,False,True,4.0
58,4.0,1.9,1.9,0.5,0.5,3.4,3.3,1.6,1.6,1.9,156.4,14.0,72.0,5.4,5,1,0,False,False,False,True,3.0
52,3.2,2.7,0.0,0.4,1.2,1.8,2.4,2.3,2.0,4.9,189.4,37.6,73.0,10.0,2,0,1,False,False,False,False,4.0
40,5.4,3.5,1.0,0.4,1.2,3.8,3.6,2.0,1.0,2.1,123.0,18.1,53.0,4.4,6,0,1,True,False,True,False,3.0
25,6.2,1.4,2.0,0.4,2.2,4.5,3.7,0.2,2.0,1.1,143.2,12.4,54.0,1.0,10,0,1,True,False,False,True,5.0
49,4.8,3.3,1.2,0.2,0.9,4.5,4.2,1.7,0.7,0.0,186.7,15.6,52.0,1.0,9,1,0,True,False,True,False,4.0
22,6.7,1.7,1.7,0.5,2.1,4.2,3.9,1.7,1.5,2.2,176.2,14.3,60.0,1.2,8,0,0,True,False,False,False,4.0
60,1.9,1.2,1.5,0.2,0.0,2.9,3.5,2.0,1.4,8.2,159.7,25.5,71.0,5.4,4,0,0,False,False,False,False,4.0
28,7.4,2.2,2.5,0.7,2.3,4.5,3.8,0.7,0.9,0.3,109.6,7.9,44.0,1.0,10,0,0,False,False,False,False,3.0
24,6.7,1.0,2.0,0.6,2.7,4.5,3.9,0.6,1.6,0.0,187.1,14.8,41.0,1.0,10,0,1,False,False,True,False,4.0
16,6.0,2.4,1.4,0.2,1.2,4.5,4.1,0.7,1.3,0.1,210.8,6.6,54.0,1.0,10,0,1,False,False,False,True,4.0
60,6.5,4.8,1.5,0.5,0.6,4.5,3.9,1.6,1.1,1.8,117.1,6.8,49.0,2.6,9,0,0,True,False,True,False,4.0
23,5.1,3.0,0.3,0.9,0.3,3.2,3.2,1.6,1.2,4.8,162.3,16.8,69.0,3.5,5,1,1,False,False,True,False,4.0
17,6.8,1.9,3.1,0.0,1.4,4.5,3.9,0.5,1.6,0.2,222.7,14.5,49.0,1.0,10,0,0,True,False,False,False,3.0
35,10.0,2.9,4.8,0.9,2.6,4.5,4.0,0.8,0.9,0.0,89.4,9.8,47.0,1.0,10,0,1,True,False,True,False,2.0
40,3.0,1.2,1.1,0.0,1.0,2.3,3.1,2.1,1.6,4.7,90.8,13.7,69.0,7.2,3,1,1,False,False,False,True,4.0
22,6.2,1.3,1.6,0.3,2.5,4.5,4.0,1.3,1.3,0.0,180.2,11.9,56.0,1.0,10,0,0,True,False,False,True,4.0
62,3.9,1.9,2.6,0.0,0.2,2.5,2.9,1.5,1.8,4.3,152.2,35.8,77.0,7.4,3,0,1,True,False,False,True,5.0
16,7.7,2.1,2.6,0.9,1.0,4.5,3.8,0.8,1.0,0.0,98.3,5.0,47.0,1.0,10,1,0,True,False,True,False,3.0
20,4.4,0.8,1.7,0.2,1.4,4.5,4.1,1.8,1.6,2.7,174.0,13.7,53.0,2.9,8,0,0,False,False,False,True,4.0
42,3.1,1.7,0.4,0.3,1.6,3.0,3.6,1.2,1.1,4.0,138.4,28.5,74.0,7.3,4,1,0,False,False,False,True,4.0
67,6.0,1.9,3.5,0.7,1.1,3.6,3.5,1.1,1.2,1.1,209.0,17.1,57.0,4.4,6,0,1,True,False,True,False,3.0
43,7.2,3.4,2.2,0.0,2.6,3.6,3.9,1.4,1.4,2.5,95.4,15.1,64.0,4.8,6,1,0,False,False,True,False,4.0
40,4.4,0.8,1.7,0.6,2.7,0.7,1.0,2.1,2.7,5.2,109.8,19.8,78.0,7.6,1,0,1,True,False,False,False,5.0
39,2.8,0.8,0.7,1.0,1.2,2.8,3.6,1.5,1.2,5.8,175.0,13.9,69.0,6.6,4,1,0,True,False,True,False,5.0
26,5.4,2.2,1.6,0.7,0.9,4.0,3.9,1.4,0.8,1.2,164.2,9.6,54.0,2.9,7,0,0,False,False,False,True,5.0
19,5.3,3.0,0.0,0.4,0.8,4.5,4.2,1.1,1.5,1.7,122.3,12.7,53.0,1.0,10,1,0,False,False,False,True,4.0
48,6.5,2.5,2.3,0.6,2.4,3.0,3.7,1.5,1.6,5.1,129.1,16.3,70.0,5.1,5,0,0,False,True,False,False,3.0
62,5.4,2.3,2.6,0.6,0.7,3.5,3.3,2.0,1.1,6.4,129.5,19.1,82.0,6.3,5,1,1,True,False,True,False,4.0
51,3.7,1.7,1.8,1.1,0.0,2.8,3.4,1.9,2.5,3.7,149.3,29.6,75.0,5.9,4,0,1,False,False,False,True,3.0
29,4.0,2.6,0.4,1.4,0.1,2.6,3.6,2.2,1.8,3.3,19.1,19.8,69.0,5.2,4,0,1,False,False,False,True,5.0
58,5.8,2.7,2.0,0.4,2.1,4.5,4.2,0.7,1.6,0.0,199.5,5.7,52.0,1.0,10,0,0,False,False,False,True,4.0
50,3.8,1.8,2.4,0.7,0.0,2.9,3.1,2.3,1.5,2.9,161.8,20.2,71.0,6.6,4,0,0,True,False,True,False,4.0
29,2.8,1.1,0.7,0.2,1.0,1.9,2.9,1.6,2.8,5.5,121.9,25.7,67.0,7.1,3,1,1,False,False,False,True,4.0
57,4.8,1.2,2.5,0.9,1.5,2.8,3.6,0.8,1.4,3.4,105.9,11.3,72.0,5.2,4,1,0,False,False,False,True,4.0
62,4.6,2.8,2.1,0.9,0.0,2.5,3.0,1.9,2.5,5.8,103.1,25.9,78.0,6.7,3,1,1,True,False,False,False,4.0
37,3.1,0.6,1.2,0.5,1.6,1.4,2.5,3.1,1.6,7.0,186.4,16.9,84.0,9.7,2,1,1,True,False,False,False,5.0
20,6.9,3.5,0.9,0.9,1.1,4.5,4.0,1.2,1.7,0.7,162.3,6.1,49.0,1.0,10,0,0,True,False,False,False,4.0
60,2.6,1.6,1.3,0.6,0.0,3.2,3.4,1.2,1.6,0.0,165.6,24.2,66.0,4.5,5,0,0,False,False,True,False,5.0
64,4.2,2.3,0.4,0.6,1.6,1.8,2.4,1.9,2.3,3.3,132.7,16.8,72.0,7.6,2,1,1,False,False,False,True,4.0
58,5.1,2.6,1.8,0.1,1.8,3.5,3.9,0.6,1.3,3.5,162.7,12.0,73.0,3.8,5,0,1,False,False,False,True,4.0
73,4.5,1.4,2.1,0.7,1.6,2.2,2.9,2.0,2.1,5.2,171.2,22.9,66.0,6.2,3,1,0,False,False,True,False,3.0
57,5.8,1.6,2.8,0.3,1.9,2.6,3.4,1.4,1.0,3.8,202.3,20.0,70.0,6.0,4,1,1,False,False,False,False,4.0
59,5.6,2.1,1.8,1.1,1.7,3.3,3.2,1.7,1.2,5.5,56.3,23.1,76.0,4.8,5,1,0,True,False,False,True,4.0
35,4.2,1.2,1.9,0.1,2.1,2.6,3.3,2.1,2.1,1.4,185.9,31.9,71.0,7.0,4,0,1,True,False,True,False,4.0
37,2.9,1.0,1.2,0.8,0.5,2.9,3.4,1.6,2.2,2.5,133.5,13.1,71.0,5.5,4,0,0,False,False,False,True,4.0
57,1.0,1.1,0.5,0.4,0.0,0.7,1.2,2.2,2.3,5.2,91.5,40.3,79.0,8.3,1,1,0,True,False,False,True,5.0
69,4.2,3.1,1.0,0.8,0.2,0.5,1.2,2.7,3.2,4.3,108.7,34.7,81.0,9.8,1,1,0,True,False,False,True,4.0
30,5.9,2.4,3.1,0.6,0.6,3.4,3.4,2.0,0.9,4.2,214.1,15.5,73.0,3.5,5,1,1,False,False,False,True,4.0
61,6.0,1.3,2.2,0.1,3.4,3.9,3.6,1.7,1.3,2.2,148.2,22.3,57.0,2.3,7,0,0,True,False,True,False,3.0
67,5.4,2.8,1.9,1.3,0.6,3.4,4.2,1.5,1.3,1.0,139.9,9.9,57.0,3.3,6,1,1,True,False,False,True,3.0
74,1.2,1.3,0.0,0.1,0.9,0.9,1.4,2.2,2.5,5.3,50.4,41.5,85.0,7.9,1,1,1,True,False,False,True,5.0
29,3.8,0.2,1.8,1.0,1.2,4.5,4.0,1.7,1.7,0.8,130.6,15.3,51.0,1.0,9,1,1,True,False,False,False,5.0
39,2.9,2.6,0.0,0.0,1.0,2.0,2.9,2.2,2.0,3.6,205.7,19.9,79.0,5.0,3,1,1,False,False,False,True,5.0
50,6.0,3.5,0.1,0.4,3.2,3.9,3.7,1.6,1.7,1.3,87.3,19.0,57.0,2.8,7,0,0,False,False,False,True,4.0
25,4.3,2.5,0.2,1.5,0.0,4.5,3.9,1.1,1.1,0.8,147.4,17.7,56.0,1.0,9,0,0,False,False,False,True,5.0
65,4.3,0.3,0.6,0.4,3.6,2.2,2.7,2.1,1.9,8.2,123.2,20.3,78.0,7.3,3,0,1,True,False,False,True,4.0
29,6.3,2.0,2.4,0.7,1.5,2.9,3.4,1.0,2.2,3.0,161.9,20.8,72.0,6.1,4,0,0,False,False,False,True,5.0
18,8.2,1.8,1.7,1.6,2.4,4.5,3.9,0.0,0.7,3.2,142.0,13.4,51.0,1.0,10,1,1,False,False,True,False,4.0
35,4.0,2.3,0.5,0.5,1.4,2.7,3.5,1.4,2.0,9.2,109.6,20.9,80.0,7.1,4,1,1,False,False,False,False,5.0
27,5.1,1.2,0.9,0.8,2.2,2.3,2.7,2.4,2.5,2.2,152.0,14.9,75.0,6.2,3,1,0,True,False,False,True,5.0
36,4.2,1.7,2.0,1.0,0.5,4.5,4.0,1.3,0.7,0.0,99.3,16.1,60.0,3.2,8,0,0,False,False,True,False,4.0
33,2.3,0.7,2.3,0.0,0.0,2.3,3.0,2.1,2.2,7.4,208.7,20.3,82.0,4.0,3,1,1,False,False,False,False,4.0
48,7.4,2.2,1.6,0.3,4.0,4.5,4.0,1.7,1.4,0.0,110.1,20.2,53.0,4.0,8,1,1,False,False,False,True,2.0
28,4.6,0.8,0.2,0.7,3.3,3.7,3.6,1.4,1.6,2.0,186.0,10.9,60.0,4.3,6,1,1,False,False,True,False,4.0
18,4.8,2.4,1.0,0.0,0.3,4.5,3.8,0.0,1.3,0.0,148.3,9.9,44.0,1.2,10,0,1,True,False,False,True,4.0
62,7.5,1.3,4.1,1.4,2.1,4.5,3.7,1.0,1.5,0.0,164.5,12.4,38.0,1.0,10,0,1,False,False,False,True,3.0
67,2.9,0.2,0.2,1.1,2.6,2.2,2.6,3.1,2.4,3.7,149.7,33.5,78.0,6.5,3,1,1,True,False,False,True,4.0
66,6.5,2.7,1.9,1.0,2.1,3.2,3.9,1.0,1.3,2.3,87.8,25.0,69.0,3.9,5,1,0,False,False,False,True,4.0
60,7.8,2.4,3.8,1.4,1.2,4.5,4.4,1.2,0.9,0.0,204.4,14.4,41.0,1.0,10,0,1,True,False,False,True,3.0
41,7.6,3.2,1.2,1.0,3.4,3.8,3.9,0.8,1.1,0.7,158.6,20.0,54.0,3.5,7,1,1,True,False,False,True,4.0
43,5.6,0.2,3.5,0.5,2.1,4.5,4.2,1.3,1.1,0.0,163.8,8.0,58.0,1.0,10,1,0,True,False,False,True,4.0
61,1.7,1.4,0.7,0.0,0.5,2.7,2.8,1.2,2.1,3.2,202.3,32.1,82.0,7.9,3,0,0,False,False,False,True,4.0
42,2.3,2.1,0.0,0.2,1.0,0.9,1.2,2.7,3.1,3.2,133.0,29.1,82.0,7.4,1,1,1,True,False,False,True,5.0
49,2.7,2.5,0.9,0.2,0.3,2.8,3.4,1.7,1.6,2.4,136.7,26.6,67.0,5.5,4,0,1,False,False,False,True,5.0
22,4.6,0.7,0.7,1.0,1.3,2.6,3.3,2.0,1.4,5.5,167.6,17.5,72.0,4.5,4,1,1,False,False,False,True,5.0
30,3.9,2.4,0.0,0.6,1.3,1.9,3.1,2.5,2.6,5.0,107.3,35.6,80.0,8.4,3,0,1,True,False,False,True,5.0
56,3.6,1.5,1.0,0.0,2.2,3.2,3.7,1.3,1.7,1.1,140.4,22.3,65.0,4.8,5,1,0,True,False,True,False,4.0
50,5.1,0.3,2.6,1.1,2.1,3.3,3.8,1.2,1.3,3.4,44.1,27.2,77.0,5.6,5,1,1,True,False,False,True,5.0
44,4.2,1.3,0.8,1.4,1.8,1.3,2.7,2.3,1.9,5.2,109.4,36.8,82.0,9.2,2,1,0,False,False,True,False,4.0
32,6.5,2.5,1.1,1.5,1.8,3.1,3.4,1.3,1.9,3.3,144.7,20.6,78.0,6.2,5,1,0,False,False,False,True,3.0
16,7.0,0.4,3.0,0.0,2.4,4.5,3.7,1.4,0.8,2.2,165.4,15.1,43.0,1.0,9,1,1,True,False,True,False,3.0
63,4.1,2.6,0.7,0.8,1.2,2.5,3.0,2.2,1.7,4.9,125.3,34.3,78.0,7.0,3,0,1,True,False,False,False,5.0
27,4.3,2.3,2.2,0.0,0.0,2.9,3.4,1.4,2.4,5.1,201.4,16.6,81.0,7.0,4,0,0,False,False,True,False,4.0
18,7.8,1.8,0.0,1.8,3.5,4.5,4.2,1.5,1.5,0.7,241.8,9.7,46.0,1.0,9,0,0,False,False,True,False,3.0
40,1.1,0.5,0.4,0.6,0.5,2.3,3.0,2.4,2.1,8.6,120.9,32.6,90.0,6.3,3,1,0,False,False,False,True,5.0
39,3.6,0.6,1.3,0.4,2.1,3.2,3.5,2.4,1.5,3.6,129.1,16.5,76.0,4.9,5,1,1,False,False,False,False,4.0
44,4.5,1.6,2.8,0.3,1.1,1.9,2.0,3.0,2.6,4.7,119.3,19.1,82.0,8.2,2,1,0,True,False,False,True,5.0
25,5.1,1.0,0.5,0.8,2.8,4.5,3.9,1.8,0.9,1.7,50.0,7.7,64.0,2.9,8,1,1,True,False,False,True,4.0
21,4.0,1.7,0.5,0.9,0.4,3.2,3.8,1.4,1.8,3.9,143.0,17.8,73.0,6.0,5,1,1,True,False,False,False,4.0
45,4.4,2.8,1.8,0.0,0.7,2.6,3.2,1.0,2.3,3.8,279.2,30.3,64.0,4.9,4,1,0,True,False,True,False,4.0
